LahmanID,Year,Team,Lg,Playoff,G,AB,R,H,2B,3B,HR,RBI,SH,SF,SB,CS,BB,IBB,HBP,SO,,,,CS,TB
waltebu01,1940,CIN,NL,WS,2,7,2,2,1,0,1,2,,,0,,0,,,1,,,,,6
werbebi01,1940,CIN,NL,WS,7,27,5,10,4,0,0,2,,,0,,4,,,2,,,,,14
wilsoji01,1940,CIN,NL,WS,6,17,2,6,0,0,0,0,,,1,,1,,,2,,,,,6
yorkru01,1940,DET,AL,WS,7,26,3,6,0,1,1,2,,,0,,4,,,7,,,,,11
allenjo02,1941,BRO,NL,WS,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bonhati01,1941,NYY,AL,WS,1,4,0,0,0,0,0,0,,,0,,0,,,4,,,,,0
bordafr01,1941,NYY,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
breuema01,1941,NYY,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
camildo01,1941,BRO,NL,WS,5,18,1,3,1,0,0,1,,,0,,1,,,6,,,,,4
caseyhu01,1941,BRO,NL,WS,3,2,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
chandsp01,1941,NYY,AL,WS,1,2,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
coscape01,1941,BRO,NL,WS,3,7,1,0,0,0,0,0,,,0,,1,,,2,,,,,0
daviscu01,1941,BRO,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
dickebi01,1941,NYY,AL,WS,5,18,3,3,1,0,0,1,,,0,,3,,,1,,,,,4
dimagjo01,1941,NYY,AL,WS,5,19,1,5,0,0,0,1,,,0,,2,,,2,,,,,5
donalat01,1941,NYY,AL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
fitzsfr01,1941,BRO,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
frankhe01,1941,BRO,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
frencla01,1941,BRO,NL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
galanau01,1941,BRO,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
gordojo01,1941,NYY,AL,WS,5,14,2,7,1,1,1,5,,,0,,7,,,0,,,,,13
henrito01,1941,NYY,AL,WS,5,18,4,3,1,0,1,1,,,0,,3,,,3,,,,,7
hermabi01,1941,BRO,NL,WS,4,8,0,1,0,0,0,0,,,0,,2,,,0,,,,,1
higbeki01,1941,BRO,NL,WS,1,1,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
kellech01,1941,NYY,AL,WS,5,18,5,7,2,0,0,5,,,0,,3,,,1,,,,,9
lavagco01,1941,BRO,NL,WS,3,10,1,1,0,0,0,0,,,0,,2,,,0,,,,,1
medwijo01,1941,BRO,NL,WS,5,17,1,4,1,0,0,0,,,0,,1,,,2,,,,,5
murphjo04,1941,NYY,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
owenmi01,1941,BRO,NL,WS,5,12,1,2,0,1,0,2,,,0,,3,,,0,,,,,4
reesepe01,1941,BRO,NL,WS,5,20,1,4,0,0,0,2,,,0,,0,,,0,,,,,4
reisepe01,1941,BRO,NL,WS,5,20,1,4,1,1,1,3,,,0,,1,,,6,,,,,10
riggsle01,1941,BRO,NL,WS,3,8,0,2,0,0,0,1,,,0,,1,,,1,,,,,2
rizzuph01,1941,NYY,AL,WS,5,18,0,2,0,0,0,0,,,1,,3,,,1,,,,,2
rolfere01,1941,NYY,AL,WS,5,20,2,6,0,0,0,0,,,0,,2,,,1,,,,,6
rosarbu01,1941,NYY,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ruffire01,1941,NYY,AL,WS,1,3,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
russoma01,1941,NYY,AL,WS,1,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
selkige01,1941,NYY,AL,WS,2,2,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
sturmjo01,1941,NYY,AL,WS,5,21,0,6,0,0,0,2,,,1,,0,,,2,,,,,6
walkedi02,1941,BRO,NL,WS,5,18,3,4,2,0,0,0,,,0,,2,,,1,,,,,6
wasdeji01,1941,BRO,NL,WS,3,5,0,1,1,0,0,2,,,0,,0,,,0,,,,,2
wyattwh01,1941,BRO,NL,WS,2,6,1,1,1,0,0,0,,,0,,0,,,1,,,,,2
beazljo01,1942,STL,NL,WS,2,7,0,1,0,0,0,0,,,0,,0,,,5,,,,,1
bonhati01,1942,NYY,AL,WS,2,2,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
borowha01,1942,NYY,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
breuema01,1942,NYY,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
brownji03,1942,STL,NL,WS,5,20,2,6,0,0,0,1,,,0,,3,,,0,,,,,6
chandsp01,1942,NYY,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
coopemo01,1942,STL,NL,WS,2,5,1,1,0,0,0,2,,,0,,0,,,1,,,,,1
coopewa01,1942,STL,NL,WS,5,21,3,6,1,0,0,4,,,0,,0,,,1,,,,,7
crespcr01,1942,STL,NL,WS,1,0,1,0,0,0,0,0,,,0,,0,,,0,,,,,0
crosefr01,1942,NYY,AL,WS,1,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
cullero01,1942,NYY,AL,WS,5,19,3,5,1,0,0,2,,,1,,1,,,2,,,,,6
dickebi01,1942,NYY,AL,WS,5,19,1,5,0,0,0,0,,,0,,1,,,0,,,,,5
dimagjo01,1942,NYY,AL,WS,5,21,3,7,0,0,0,3,,,0,,0,,,1,,,,,7
donalat01,1942,NYY,AL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
gordojo01,1942,NYY,AL,WS,5,21,1,2,1,0,0,0,,,0,,0,,,7,,,,,3
gumbeha01,1942,STL,NL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
hassebu01,1942,NYY,AL,WS,3,9,1,3,1,0,0,2,,,0,,0,,,1,,,,,4
hoppjo01,1942,STL,NL,WS,5,17,3,3,0,0,0,0,,,0,,1,,,1,,,,,3
kellech01,1942,NYY,AL,WS,5,20,2,4,0,0,2,5,,,0,,1,,,3,,,,,10
kurowwh01,1942,STL,NL,WS,5,15,3,4,0,1,1,5,,,0,,2,,,3,,,,,9
laniema01,1942,STL,NL,WS,2,1,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
marioma01,1942,STL,NL,WS,5,18,2,2,0,1,0,3,,,0,,1,,,2,,,,,4
moorete01,1942,STL,NL,WS,5,17,2,5,1,0,0,2,,,0,,2,,,3,,,,,6
musiast01,1942,STL,NL,WS,5,18,2,4,1,0,0,2,,,0,,4,,,0,,,,,5
o'deake01,1942,STL,NL,WS,1,1,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
polleho01,1942,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
priddje01,1942,NYY,AL,WS,3,10,0,1,1,0,0,1,,,0,,1,,,0,,,,,2
rizzuph01,1942,NYY,AL,WS,5,21,2,8,0,0,1,1,,,2,,2,,,1,,,,,11
rolfere01,1942,NYY,AL,WS,4,17,5,6,2,0,0,0,,,0,,1,,,2,,,,,8
rosarbu01,1942,NYY,AL,WS,1,1,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
ruffire01,1942,NYY,AL,WS,4,9,0,2,0,0,0,0,,,0,,0,,,2,,,,,2
sandera01,1942,STL,NL,WS,2,1,1,0,0,0,0,0,,,0,,1,,,0,,,,,0
selkige01,1942,NYY,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
slaugen01,1942,STL,NL,WS,5,19,3,5,1,0,1,2,,,0,,3,,,2,,,,,9
staintu01,1942,NYY,AL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
turneji01,1942,NYY,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
walkeha01,1942,STL,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
whiteer01,1942,STL,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bonhati01,1943,NYY,AL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
borowha01,1943,NYY,AL,WS,1,2,1,1,1,0,0,0,,,0,,0,,,1,,,,,2
brazlal01,1943,STL,NL,WS,1,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
brechha01,1943,STL,NL,WS,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
chandsp01,1943,NYY,AL,WS,2,6,0,1,0,0,0,0,,,0,,0,,,2,,,,,1
coopemo01,1943,STL,NL,WS,2,5,0,0,0,0,0,0,,,0,,0,,,3,,,,,0
coopewa01,1943,STL,NL,WS,5,17,1,5,0,0,0,0,,,0,,0,,,1,,,,,5
crosefr01,1943,NYY,AL,WS,5,18,4,5,0,0,0,1,,,1,,2,,,3,,,,,5
demarfr02,1943,STL,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
dickebi01,1943,NYY,AL,WS,5,18,1,5,0,0,1,4,,,0,,2,,,2,,,,,8
dicksmu01,1943,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ettenni01,1943,NYY,AL,WS,5,19,0,2,0,0,0,2,,,0,,1,,,2,,,,,2
garmsde01,1943,STL,NL,WS,2,5,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
gordojo01,1943,NYY,AL,WS,5,17,2,4,1,0,1,2,,,0,,3,,,3,,,,,8
hoppjo01,1943,STL,NL,WS,1,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
johnsbi03,1943,NYY,AL,WS,5,20,3,6,1,1,0,3,,,0,,0,,,3,,,,,9
kellech01,1943,NYY,AL,WS,5,18,3,4,0,1,0,2,,,1,,2,,,5,,,,,6
kleinlo01,1943,STL,NL,WS,5,22,0,3,0,0,0,0,,,0,,1,,,2,,,,,3
kristho01,1943,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
kurowwh01,1943,STL,NL,WS,5,18,2,4,1,0,0,1,,,0,,0,,,3,,,,,5
laniema01,1943,STL,NL,WS,3,4,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
lindejo01,1943,NYY,AL,WS,4,9,1,1,0,0,0,0,,,0,,1,,,4,,,,,1
litwhda01,1943,STL,NL,WS,5,15,0,4,1,0,0,2,,,0,,2,,,4,,,,,5
marioma01,1943,STL,NL,WS,5,14,1,5,2,0,1,2,,,1,,3,,,1,,,,,10
methebu01,1943,NYY,AL,WS,2,8,0,1,0,0,0,0,,,0,,0,,,2,,,,,1
murphjo04,1943,NYY,AL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
musiast01,1943,STL,NL,WS,5,18,2,5,0,0,0,0,,,0,,2,,,2,,,,,5
narrosa01,1943,STL,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
o'deake01,1943,STL,NL,WS,2,3,0,2,0,0,0,0,,,0,,0,,,0,,,,,2
russoma01,1943,NYY,AL,WS,1,3,1,2,2,0,0,0,,,0,,1,,,1,,,,,4
sandera01,1943,STL,NL,WS,5,17,3,5,0,0,1,2,,,0,,3,,,4,,,,,8
staintu01,1943,NYY,AL,WS,5,17,0,3,0,0,0,0,,,0,,0,,,2,,,,,3
stirnsn01,1943,NYY,AL,WS,1,1,1,0,0,0,0,0,,,0,,0,,,0,,,,,0
walkeha01,1943,STL,NL,WS,5,18,0,3,1,0,0,0,,,0,,0,,,2,,,,,4
weathro01,1943,NYY,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
whiteer01,1943,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bakerfl01,1944,SLB,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
bergaau01,1944,STL,NL,WS,3,6,0,0,0,0,0,1,,,0,,2,,,3,,,,,0
brechha01,1944,STL,NL,WS,1,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
byerlbu01,1944,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
byrnemi01,1944,SLB,AL,WS,3,2,0,0,0,0,0,0,,,0,,1,,,2,,,,,0
chartmi01,1944,SLB,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
chrisma01,1944,SLB,AL,WS,6,22,0,2,0,0,0,1,,,0,,0,,,6,,,,,2
claryel01,1944,SLB,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
coopemo01,1944,STL,NL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
coopewa01,1944,STL,NL,WS,6,22,1,7,2,1,0,2,,,0,,3,,,2,,,,,11
donnebl01,1944,STL,NL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
falloge01,1944,STL,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
galehde01,1944,SLB,AL,WS,2,5,0,1,0,0,0,0,,,0,,1,,,1,,,,,1
garmsde01,1944,STL,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
guttedo01,1944,SLB,AL,WS,6,21,1,3,1,0,0,0,,,0,,3,,,5,,,,,4
haywore01,1944,SLB,AL,WS,6,17,1,2,1,0,0,1,,,0,,3,,,1,,,,,3
hollial01,1944,SLB,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
hoppjo01,1944,STL,NL,WS,6,27,2,5,0,0,0,0,,,0,,0,,,8,,,,,5
jakucsi01,1944,SLB,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
jurisal01,1944,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
krameja01,1944,SLB,AL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
kreevmi01,1944,SLB,AL,WS,6,26,0,6,3,0,0,0,,,0,,0,,,5,,,,,9
kurowwh01,1944,STL,NL,WS,6,23,2,5,1,0,0,1,,,0,,1,,,4,,,,,6
laabsch01,1944,SLB,AL,WS,5,15,1,3,1,1,0,0,,,0,,2,,,6,,,,,6
laniema01,1944,STL,NL,WS,2,4,0,2,0,0,0,1,,,0,,0,,,0,,,,,2
litwhda01,1944,STL,NL,WS,5,20,2,4,1,0,1,1,,,0,,2,,,7,,,,,8
mancufr01,1944,SLB,AL,WS,2,3,0,2,0,0,0,1,,,0,,0,,,0,,,,,2
marioma01,1944,STL,NL,WS,6,22,1,5,3,0,0,2,,,0,,2,,,3,,,,,8
mcquige02,1944,SLB,AL,WS,6,16,2,7,2,0,1,5,,,0,,7,,,2,,,,,12
moorege03,1944,SLB,AL,WS,6,22,4,4,0,0,0,0,,,0,,3,,,6,,,,,4
muncrbo01,1944,SLB,AL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
musiast01,1944,STL,NL,WS,6,23,2,7,2,0,1,2,,,0,,2,,,0,,,,,12
o'deake01,1944,STL,NL,WS,3,3,0,1,0,0,0,2,,,0,,0,,,0,,,,,1
pottene01,1944,SLB,AL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
sandera01,1944,STL,NL,WS,6,21,5,6,0,0,1,1,,,0,,5,,,8,,,,,9
schmifr01,1944,STL,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
shirlte01,1944,SLB,AL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
stephve01,1944,SLB,AL,WS,6,22,2,5,1,0,0,0,,,0,,3,,,3,,,,,6
turneto01,1944,SLB,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
verbaem01,1944,STL,NL,WS,6,17,1,7,0,0,0,2,,,0,,2,,,0,,,,,7
wilkste01,1944,STL,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
zarilal01,1944,SLB,AL,WS,4,10,1,1,0,0,0,1,,,0,,0,,,4,,,,,1
beckehe02,1945,CHC,NL,WS,3,2,0,1,0,0,0,0,,,0,,1,,,1,,,,,1
bentoal01,1945,DET,AL,WS,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
blockcy01,1945,CHC,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
boromre01,1945,DET,AL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
borowha01,1945,CHC,NL,WS,4,6,1,1,1,0,0,0,,,0,,0,,,3,,,,,2
bridgto01,1945,DET,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
castege01,1945,DET,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
cavarph01,1945,CHC,NL,WS,7,26,7,11,2,0,1,5,,,0,,4,,,3,,,,,16
chipmbo01,1945,CHC,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
cramedo01,1945,DET,AL,WS,7,29,7,11,0,0,0,4,,,1,,1,,,0,,,,,11
cullero01,1945,DET,AL,WS,7,22,5,5,2,0,0,4,,,1,,8,,,2,,,,,7
derripa01,1945,CHC,NL,WS,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
eatonze01,1945,DET,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
erickpa01,1945,CHC,NL,WS,4,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
gillepa01,1945,CHC,NL,WS,3,6,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
greenha01,1945,DET,AL,WS,7,23,7,7,3,0,2,7,,,0,,6,,,5,,,,,16
hackst01,1945,CHC,NL,WS,7,30,1,11,3,0,0,4,,,0,,4,,,2,,,,,14
hoovejo01,1945,DET,AL,WS,1,3,1,1,0,0,0,1,,,0,,0,,,0,,,,,1
hostech01,1945,DET,AL,WS,3,3,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
hughero01,1945,CHC,NL,WS,6,17,1,5,1,0,0,3,,,0,,4,,,5,,,,,6
johnsdo02,1945,CHC,NL,WS,7,29,4,5,2,1,0,0,,,1,,0,,,8,,,,,9
livinmi01,1945,CHC,NL,WS,6,22,3,8,3,0,0,4,,,0,,1,,,1,,,,,11
lowrepe01,1945,CHC,NL,WS,7,29,4,9,1,0,0,0,,,0,,1,,,2,,,,,10
maierbo01,1945,DET,AL,WS,1,1,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
mayoed01,1945,DET,AL,WS,7,28,4,7,1,0,0,2,,,0,,2,,,2,,,,,8
mcculcl01,1945,CHC,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
mchaljo01,1945,DET,AL,WS,3,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
merulle01,1945,CHC,NL,WS,3,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
mierked01,1945,DET,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
muellle01,1945,DET,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
newhoha01,1945,DET,AL,WS,3,8,0,0,0,0,0,1,,,0,,1,,,1,,,,,0
nichobi01,1945,CHC,NL,WS,7,28,1,6,1,1,0,8,,,0,,2,,,5,,,,,9
outlaji01,1945,DET,AL,WS,7,28,1,5,0,0,0,3,,,1,,2,,,1,,,,,5
overmst01,1945,DET,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
pafkoan01,1945,CHC,NL,WS,7,28,5,6,2,1,0,2,,,1,,2,,,5,,,,,10
passecl01,1945,CHC,NL,WS,3,7,1,0,0,0,0,1,,,0,,0,,,4,,,,,0
primra01,1945,CHC,NL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
richapa01,1945,DET,AL,WS,7,19,0,4,2,0,0,6,,,0,,4,,,3,,,,,6
sauered01,1945,CHC,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
schusbi01,1945,CHC,NL,WS,2,1,1,0,0,0,0,0,,,0,,0,,,0,,,,,0
secorfr01,1945,CHC,NL,WS,5,5,0,1,0,0,0,0,,,0,,0,,,2,,,,,1
swiftbo01,1945,DET,AL,WS,3,4,1,1,0,0,0,0,,,0,,2,,,0,,,,,1
tobinji01,1945,DET,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
troutdi01,1945,DET,AL,WS,2,6,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
truckvi01,1945,DET,AL,WS,2,4,0,0,0,0,0,0,,,0,,1,,,1,,,,,0
vandehy01,1945,CHC,NL,WS,3,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
walkehu01,1945,DET,AL,WS,2,2,1,1,1,0,0,0,,,0,,0,,,0,,,,,2
webbsk01,1945,DET,AL,WS,7,27,4,5,0,0,0,1,,,0,,3,,,1,,,,,5
willide02,1945,CHC,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
wyseha01,1945,CHC,NL,WS,3,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
yorkru01,1945,DET,AL,WS,7,28,1,5,1,0,0,3,,,0,,3,,,4,,,,,6
bagbyji02,1946,BOS,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
beazljo01,1946,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
brazlal01,1946,STL,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
brechha01,1946,STL,NL,WS,3,8,2,1,0,0,0,1,,,0,,0,,,1,,,,,1
brownma01,1946,BOS,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
campbpa01,1946,BOS,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
culbele01,1946,BOS,AL,WS,5,9,1,2,0,0,1,1,,,1,,1,,,2,,,,,5
dicksmu01,1946,STL,NL,WS,2,5,1,2,2,0,0,1,,,0,,0,,,1,,,,,4
dimagdo01,1946,BOS,AL,WS,7,27,2,7,3,0,0,3,,,0,,2,,,2,,,,,10
dobsojo01,1946,BOS,AL,WS,3,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
doerrbo01,1946,BOS,AL,WS,6,22,1,9,1,0,1,3,,,0,,2,,,2,,,,,13
dreiscl01,1946,BOS,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
dusaker01,1946,STL,NL,WS,4,4,0,1,1,0,0,0,,,0,,2,,,2,,,,,2
ferrida01,1946,BOS,AL,WS,2,6,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
garagjo01,1946,STL,NL,WS,5,19,2,6,2,0,0,4,,,0,,0,,,3,,,,,8
guttedo01,1946,BOS,AL,WS,3,5,1,2,0,0,0,1,,,0,,0,,,0,,,,,2
harrimi01,1946,BOS,AL,WS,2,3,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
higgipi01,1946,BOS,AL,WS,7,24,1,5,1,0,0,2,,,0,,2,,,0,,,,,6
hughste01,1946,BOS,AL,WS,3,3,0,1,0,0,0,0,,,0,,1,,,0,,,,,1
johnsea01,1946,BOS,AL,WS,3,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
jonesni01,1946,STL,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
klingbo01,1946,BOS,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
kurowwh01,1946,STL,NL,WS,7,27,5,8,3,0,0,2,,,0,,0,,,3,,,,,11
marioma01,1946,STL,NL,WS,7,24,1,6,2,0,0,4,,,0,,1,,,1,,,,,8
mcbrito01,1946,BOS,AL,WS,5,12,0,2,0,0,0,1,,,0,,0,,,1,,,,,2
metkoca01,1946,BOS,AL,WS,2,2,1,1,1,0,0,0,,,0,,0,,,0,,,,,2
moorete01,1946,STL,NL,WS,7,27,1,4,0,0,0,2,,,0,,2,,,6,,,,,4
moseswa01,1946,BOS,AL,WS,4,12,1,5,0,0,0,0,,,0,,1,,,2,,,,,5
mungere01,1946,STL,NL,WS,1,4,0,1,0,0,0,0,,,0,,0,,,2,,,,,1
musiast01,1946,STL,NL,WS,7,27,3,6,4,1,0,4,,,1,,4,,,2,,,,,12
partero01,1946,BOS,AL,WS,5,10,1,1,0,0,0,1,,,0,,1,,,2,,,,,1
peskyjo01,1946,BOS,AL,WS,7,30,2,7,0,0,0,0,,,1,,1,,,3,,,,,7
polleho01,1946,STL,NL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
ricede01,1946,STL,NL,WS,3,6,2,3,1,0,0,0,,,0,,2,,,0,,,,,4
russeri01,1946,BOS,AL,WS,2,2,1,2,0,0,0,0,,,0,,0,,,0,,,,,2
rybami01,1946,BOS,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
schoere01,1946,STL,NL,WS,7,30,3,7,1,0,0,1,,,1,,0,,,2,,,,,8
sisledi01,1946,STL,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
slaugen01,1946,STL,NL,WS,7,25,5,8,1,1,1,2,,,1,,4,,,3,,,,,14
wagneha01,1946,BOS,AL,WS,5,13,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
walkeha01,1946,STL,NL,WS,7,17,3,7,2,0,0,6,,,0,,4,,,2,,,,,9
wilkste01,1946,STL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
willite01,1946,BOS,AL,WS,7,25,2,5,0,0,0,1,,,0,,5,,,5,,,,,5
yorkru01,1946,BOS,AL,WS,7,23,6,6,1,1,2,5,,,0,,6,,,4,,,,,15
zuberbi01,1946,BOS,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bankhda01,1947,BRO,NL,WS,1,0,1,0,0,0,0,0,,,0,,0,,,0,,,,,0
barnere02,1947,BRO,NL,WS,3,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
behrmha01,1947,BRO,NL,WS,5,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
berrayo01,1947,NYY,AL,WS,6,19,2,3,0,0,1,2,,,0,,1,,,2,,,,,6
bevenbi01,1947,NYY,AL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
bragabo01,1947,BRO,NL,WS,1,1,0,1,1,0,0,1,,,0,,0,,,0,,,,,2
brancra01,1947,BRO,NL,WS,3,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
brownbo03,1947,NYY,AL,WS,4,3,2,3,2,0,0,3,,,0,,1,,,0,,,,,5
caseyhu01,1947,BRO,NL,WS,6,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
chandsp01,1947,NYY,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
clarkal01,1947,NYY,AL,WS,3,2,1,1,0,0,0,1,,,0,,1,,,0,,,,,1
dimagjo01,1947,NYY,AL,WS,7,26,4,6,0,0,2,5,,,0,,6,,,2,,,,,12
drewska01,1947,NYY,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
edwarbr01,1947,BRO,NL,WS,7,27,3,6,1,0,0,2,,,0,,2,,,7,,,,,7
freylo01,1947,NYY,AL,WS,1,1,0,0,0,0,0,1,,,0,,0,,,0,,,,,0
furilca01,1947,BRO,NL,WS,6,17,2,6,2,0,0,3,,,0,,3,,,0,,,,,8
