LahmanID,Year,Team,Lg,G,W,L,GS,CG,SH,SV,IP,H,ER,HR,BB,SO,ERA
minnepa01,1956,CHC,NL,10,2,5,9,1,0,0,47,60,36,9,19,14,6.89
hugheji02,1956,CHC,NL,25,1,3,1,0,0,0,45.3,43,26,4,30,20,5.16
hillmda01,1956,CHC,NL,2,0,2,2,0,0,0,12.3,11,3,0,5,6,2.19
briggjo01,1956,CHC,NL,3,0,0,0,0,0,0,5.3,5,1,1,4,1,1.69
piktuge01,1956,CHC,NL,2,0,0,0,0,0,0,5,6,4,1,2,3,7.2
tremebi01,1956,CHC,NL,1,0,0,0,0,0,0,1,3,1,0,0,0,9
piercbi02,1956,CHW,AL,35,20,9,33,21,1,1,276.3,261,102,24,100,192,3.32
donovdi01,1956,CHW,AL,34,12,10,31,14,3,0,234.7,212,95,22,59,120,3.64
harshja01,1956,CHW,AL,34,15,11,30,15,4,0,226.7,183,78,14,102,143,3.1
wilsoji02,1956,CHW,AL,28,9,12,21,6,3,0,159.7,149,72,15,70,82,4.06
keegabo01,1956,CHW,AL,20,5,7,16,4,0,0,105.3,119,46,15,35,32,3.93
stalege01,1956,CHW,AL,26,8,3,10,5,0,0,101.7,98,33,11,20,25,2.92
howeldi01,1956,CHW,AL,34,5,6,1,0,0,4,64.3,79,33,3,36,28,4.62
lapalpa01,1956,CHW,AL,29,3,1,0,0,0,2,45.7,31,12,2,27,23,2.36
consusa01,1956,CHW,AL,28,1,2,1,0,0,3,38.3,45,22,0,11,7,5.17
kindeel01,1956,CHW,AL,29,3,1,0,0,0,3,29.7,33,9,2,8,19,2.73
polleho01,1956,CHW,AL,11,3,1,4,0,0,0,26.3,27,12,2,11,14,4.1
mcdonji04,1956,CHW,AL,8,0,2,3,0,0,0,18.7,29,18,2,7,10,8.68
martimo01,1956,CHW,AL,10,1,0,0,0,0,0,18.3,21,10,1,7,9,4.91
fornimi01,1956,CHW,AL,6,0,1,0,0,0,0,15.7,22,8,1,6,6,4.6
johnsco01,1956,CHW,AL,5,0,1,2,0,0,0,12.3,11,5,1,7,6,3.65
derriji01,1956,CHW,AL,1,0,1,1,0,0,0,6,9,5,2,6,3,7.5
byrdha01,1956,CHW,AL,3,0,1,1,0,0,0,4.3,9,5,0,4,0,10.38
dahlkje01,1956,CHW,AL,5,0,0,0,0,0,0,2.3,5,5,0,6,1,19.29
fischbi01,1956,CHW,AL,3,0,0,0,0,0,0,1.7,6,4,0,1,2,21.6
marlodi01,1956,CHW,AL,1,0,0,0,0,0,0,1,2,1,1,1,0,9
lawrebr01,1956,CIN,NL,49,19,10,30,11,1,0,218.7,210,97,26,71,96,3.99
klippjo01,1956,CIN,NL,37,12,11,29,11,0,1,211,219,96,26,82,86,4.09
nuxhajo01,1956,CIN,NL,44,13,11,32,10,2,3,200.7,196,83,18,87,120,3.72
fowlear01,1956,CIN,NL,45,11,11,23,8,0,1,177.7,191,80,15,35,86,4.05
jeffcha01,1956,CIN,NL,38,8,2,16,2,0,2,171,189,73,12,55,55,3.84
freemhe01,1956,CIN,NL,64,14,5,0,0,0,18,108.7,112,41,2,34,50,3.4
ackerto01,1956,CIN,NL,29,4,3,7,1,1,1,83.7,60,22,7,29,54,2.37
grossdo01,1956,CIN,NL,19,3,0,7,2,0,0,69.3,69,15,4,20,47,1.95
blackjo02,1956,CIN,NL,32,3,2,0,0,0,2,61.7,61,31,11,25,27,4.52
jansela01,1956,CIN,NL,8,2,3,7,2,0,1,34.7,39,20,5,9,16,5.19
lapalpa01,1956,CIN,NL,11,2,4,2,0,0,0,27,26,14,7,4,4,4.67
scantpa01,1956,CIN,NL,6,0,1,2,0,0,0,19,24,14,5,5,10,6.63
smithfr06,1956,CIN,NL,2,0,0,0,0,0,0,3,3,4,2,2,1,12
kennebi02,1956,CIN,NL,1,0,0,0,0,0,0,2,6,4,1,0,0,18
meyerru01,1956,CIN,NL,1,0,0,0,0,0,0,1,1,0,0,0,1,0
wynnea01,1956,CLE,AL,38,20,9,35,18,4,2,277.7,233,84,19,91,158,2.72
lemonbo01,1956,CLE,AL,39,20,14,35,21,2,3,255.3,230,86,23,89,94,3.03
scorehe01,1956,CLE,AL,35,20,9,33,16,5,0,249.3,162,70,18,129,263,2.53
garcimi01,1956,CLE,AL,35,11,12,30,8,4,0,197.7,213,83,18,74,119,3.78
mossido01,1956,CLE,AL,48,6,5,3,0,0,11,87.7,79,35,6,33,59,3.59
aguirha01,1956,CLE,AL,16,3,5,9,2,1,1,65.3,63,27,7,27,31,3.72
mclisca01,1956,CLE,AL,37,2,4,2,0,0,1,61.7,67,34,5,32,27,4.96
narlera01,1956,CLE,AL,32,3,2,0,0,0,4,59.3,36,10,5,19,42,1.52
fellebo01,1956,CLE,AL,19,0,4,4,2,0,1,58,63,32,7,23,18,4.97
houttar01,1956,CLE,AL,22,2,2,4,0,0,1,46.7,60,34,5,31,19,6.56
daleybu01,1956,CLE,AL,14,1,0,0,0,0,0,20.3,21,14,2,14,13,6.2
maglisa01,1956,CLE,AL,2,0,0,0,0,0,0,5,6,2,1,2,2,3.6
laryfr01,1956,DET,AL,41,21,13,38,20,3,1,294,289,103,20,116,165,3.15
foytapa01,1956,DET,AL,43,15,13,33,16,1,1,256,211,102,24,142,184,3.59
hoeftbi01,1956,DET,AL,38,20,14,34,18,4,0,248,276,112,22,104,172,4.06
gromest01,1956,DET,AL,40,8,6,13,4,0,4,141,142,67,25,47,64,4.28
truckvi01,1956,DET,AL,22,6,5,16,3,1,1,120,104,51,15,63,43,3.83
maasdu01,1956,DET,AL,26,0,7,7,0,0,0,63.3,81,46,9,32,34,6.54
aberal01,1956,DET,AL,42,4,4,0,0,0,7,63,65,24,1,25,21,3.43
bunniji01,1956,DET,AL,15,5,1,3,0,0,1,53.3,55,22,6,28,34,3.71
mastewa02,1956,DET,AL,35,1,1,0,0,0,0,49.7,54,23,2,32,28,4.17
millebo03,1956,DET,AL,11,0,2,3,0,0,0,31.7,37,20,5,22,16,5.68
garvene01,1956,DET,AL,6,0,2,3,1,0,0,17.7,15,8,2,13,6,4.08
marlodi01,1956,DET,AL,7,1,1,1,0,0,0,11,12,7,1,9,4,5.73
blackbu01,1956,DET,AL,5,1,1,1,0,0,0,10,10,4,2,5,7,3.6
bradyji01,1956,DET,AL,6,0,0,0,0,0,0,6.3,15,20,3,11,3,28.42
woodeha01,1956,DET,AL,2,0,2,2,0,0,0,5.3,12,8,1,3,1,13.5
hostge01,1956,DET,AL,1,0,0,1,0,0,0,4.7,9,4,2,2,5,7.71
wojeype01,1956,DET,AL,2,0,0,0,0,0,0,4,2,1,0,1,1,2.25
ditmaar01,1956,KCA,AL,44,12,22,34,14,2,1,254.3,254,125,30,108,126,4.42
gormato02,1956,KCA,AL,52,9,10,13,1,0,3,171.3,168,73,23,68,56,3.83
crimija01,1956,KCA,AL,54,4,8,7,0,0,3,129,129,79,19,49,59,5.51
burnewa01,1956,KCA,AL,18,6,8,14,4,1,0,121.3,115,39,13,39,54,2.89
kretllo01,1956,KCA,AL,25,4,9,20,3,0,0,118.7,121,70,17,74,61,5.31
herritr01,1956,KCA,AL,31,1,13,16,1,0,0,103,135,76,16,64,59,6.64
shantbo01,1956,KCA,AL,45,2,7,2,1,0,9,101.3,95,49,12,37,67,4.35
kellnal01,1956,KCA,AL,20,7,4,17,5,0,0,91.7,103,44,15,33,44,4.32
mcmahja02,1956,KCA,AL,23,0,5,9,0,0,0,61.7,69,33,7,31,13,4.82
lasorto01,1956,KCA,AL,18,0,4,5,0,0,1,45.3,40,31,6,45,28,6.15
burtsmo01,1956,KCA,AL,21,3,1,0,0,0,0,43.3,41,19,6,30,18,3.95
harribi02,1956,KCA,AL,23,2,2,1,0,0,1,37.7,40,27,3,26,14,6.45
coxgl01,1956,KCA,AL,3,0,2,3,1,0,0,23.3,15,11,2,22,6,4.24
santijo01,1956,KCA,AL,9,1,2,5,0,0,0,21.7,36,20,8,17,9,8.31
ceccaar01,1956,KCA,AL,3,0,1,2,0,0,0,10,13,8,3,4,2,7.2
craddwa01,1956,KCA,AL,2,0,2,2,0,0,0,9.3,9,7,1,10,8,6.75
brunege01,1956,KCA,AL,6,0,0,1,0,0,0,9,10,7,1,11,5,7
portoar01,1956,KCA,AL,3,0,1,1,0,0,0,8,9,9,2,7,2,10.13
duserca01,1956,KCA,AL,2,1,1,2,0,0,0,6,14,6,0,2,5,9
spicebo01,1956,KCA,AL,2,0,0,0,0,0,0,2.3,6,5,1,1,0,19.29
bradfbi01,1956,KCA,AL,1,0,0,0,0,0,0,2,2,2,2,1,0,9
spahnwa01,1956,MLN,NL,39,20,11,35,20,3,3,281.3,249,87,25,52,128,2.78
burdele01,1956,MLN,NL,39,19,10,35,16,6,1,256.3,234,77,22,52,110,2.7
buhlbo01,1956,MLN,NL,38,18,8,33,13,2,0,216.7,190,80,18,105,86,3.32
cronera01,1956,MLN,NL,35,11,10,21,6,0,2,169.7,173,73,19,44,73,3.87
conlege01,1956,MLN,NL,31,8,9,19,5,1,3,158.3,169,55,13,52,68,3.13
phillta01,1956,MLN,NL,23,5,3,6,3,0,2,87.7,69,22,6,33,36,2.26
johnser02,1956,MLN,NL,36,4,3,0,0,0,6,51,54,21,9,21,26,3.71
trowbbo01,1956,MLN,NL,19,3,2,4,1,0,0,50.7,38,15,4,34,40,2.66
sleatlo01,1956,MLN,NL,25,2,2,1,0,0,2,45.7,42,16,6,27,32,3.15
jollyda01,1956,MLN,NL,29,2,3,0,0,0,7,45.7,39,19,7,35,20,3.74
murffre01,1956,MLN,NL,14,0,0,1,0,0,1,24.3,25,12,3,7,18,4.44
nichoch02,1956,MLN,NL,2,0,1,0,0,0,0,4,9,3,1,3,2,6.75
robinhu01,1956,MLN,NL,1,0,0,0,0,0,0,2,1,0,0,2,0,0
paineph01,1956,MLN,NL,1,0,0,0,0,0,0,0,3,0,0,0,0,0
antonjo02,1956,NYG,NL,41,20,13,36,15,5,1,258.3,225,82,20,75,145,2.86
gomezru01,1956,NYG,NL,40,7,17,31,4,2,0,196.3,191,100,19,77,76,4.58
worthal01,1956,NYG,NL,28,7,14,24,4,0,0,165.7,158,73,20,74,95,3.97
hearnji01,1956,NYG,NL,30,5,11,19,2,0,1,129.3,124,57,17,44,66,3.97
littldi01,1956,NYG,NL,31,4,4,7,0,0,2,97,78,44,16,39,65,4.08
ridzist01,1956,NYG,NL,41,6,2,5,1,1,0,92.3,80,39,7,65,53,3.8
margojo01,1956,NYG,NL,23,6,6,13,2,0,0,91.7,88,40,12,49,49,3.93
wilheho01,1956,NYG,NL,64,4,9,0,0,0,8,89.3,97,38,7,43,71,3.83
grissma01,1956,NYG,NL,43,1,1,2,0,0,7,80.7,71,14,3,16,49,1.56
mccalwi01,1956,NYG,NL,46,3,4,4,0,0,7,77.3,74,31,7,20,41,3.61
liddldo01,1956,NYG,NL,11,1,2,5,1,0,1,41.3,45,18,5,14,21,3.92
surkoma01,1956,NYG,NL,8,2,2,4,1,0,1,32,24,17,5,9,18,4.78
monzara01,1956,NYG,NL,4,1,0,1,1,0,0,13,8,6,4,7,11,4.15
mccormi03,1956,NYG,NL,3,0,1,2,0,0,0,6.7,7,7,1,10,4,9.45
constji01,1956,NYG,NL,3,0,0,0,0,0,0,4.3,9,7,0,7,1,14.54
wrighro01,1956,NYG,NL,1,0,1,1,0,0,0,2.7,8,5,1,2,0,16.88
fordwh01,1956,NYY,AL,31,19,6,30,18,2,1,225.7,187,62,13,84,141,2.47
kucksjo01,1956,NYY,AL,34,18,9,31,12,3,0,224.3,223,96,19,72,67,3.85
larsedo01,1956,NYY,AL,38,11,5,20,6,1,1,179.7,133,65,19,96,107,3.26
sturdto01,1956,NYY,AL,32,16,8,17,6,2,5,158.3,134,58,15,52,110,3.3
turlebo01,1956,NYY,AL,27,8,4,21,5,1,1,132,138,74,13,103,91,5.05
byrneto01,1956,NYY,AL,37,7,3,8,1,0,6,109.7,108,41,9,72,52,3.36
colemri01,1956,NYY,AL,29,3,5,9,0,0,2,88.3,97,36,6,42,42,3.67
mcdermi03,1956,NYY,AL,23,2,6,9,1,0,0,87,85,41,10,47,38,4.24
grimbo01,1956,NYY,AL,26,6,1,6,1,0,5,74.7,64,23,3,31,48,2.77
morgato01,1956,NYY,AL,41,6,7,0,0,0,11,71.3,74,33,2,27,20,4.16
terryra01,1956,NYY,AL,3,1,2,3,0,0,0,13.3,17,14,2,11,8,9.45
konstji01,1956,NYY,AL,8,0,0,0,0,0,2,11,15,6,3,6,6,4.91
dixonso01,1956,NYY,AL,3,0,1,0,0,0,1,4.3,5,1,0,5,1,2.08
coateji01,1956,NYY,AL,2,0,0,0,0,0,0,2,1,3,0,4,0,13.5
stalege01,1956,NYY,AL,1,0,0,0,0,0,0,0.3,4,4,0,0,1,108
roberro01,1956,PHI,NL,43,19,18,37,22,1,3,297.3,328,147,46,40,157,4.45
haddiha01,1956,PHI,NL,31,12,8,26,11,2,2,206.7,196,80,23,55,154,3.48
simmocu01,1956,PHI,NL,33,15,10,27,14,0,0,198,186,74,17,65,88,3.36
millebo02,1956,PHI,NL,49,3,6,6,3,1,5,122.3,115,44,14,34,53,3.24
rogovsa01,1956,PHI,NL,22,7,6,18,3,0,0,106.7,122,59,22,27,48,4.98
millest01,1956,PHI,NL,24,5,8,15,2,0,0,106.7,109,53,16,51,55,4.47
meyerja01,1956,PHI,NL,41,7,11,7,2,0,2,96,86,47,8,51,66,4.41
negraro01,1956,PHI,NL,39,2,3,4,0,0,3,66.7,72,31,6,24,44,4.18
flowebe01,1956,PHI,NL,32,0,2,0,0,0,0,41,54,26,9,10,22,5.71
owensji01,1956,PHI,NL,10,0,4,5,0,0,0,29.7,35,24,3,22,22,7.28
pilledu01,1956,PHI,NL,20,0,0,0,0,0,0,23.3,32,17,2,12,10,6.56
dicksmu01,1956,PHI,NL,3,0,3,3,0,0,0,23,20,13,1,12,1,5.09
wehmehe01,1956,PHI,NL,3,0,2,3,0,0,0,20,18,9,2,11,8,4.05
sanfoja02,1956,PHI,NL,3,1,0,1,0,0,0,13,7,2,0,13,6,1.38
lipetan01,1956,PHI,NL,6,0,0,0,0,0,0,11,7,4,2,3,8,3.27
hamnegr01,1956,PHI,NL,3,0,1,1,0,0,0,8.3,10,4,0,2,4,4.32
farretu01,1956,PHI,NL,1,0,1,1,0,0,0,4.3,6,6,0,3,0,12.46
rossbo01,1956,PHI,NL,3,0,0,0,0,0,0,3.3,4,3,1,2,4,8.1
frienbo01,1956,PIT,NL,49,17,17,42,19,4,3,314.3,310,121,25,85,166,3.46
klinero01,1956,PIT,NL,44,14,18,39,9,2,2,264,263,99,26,81,125,3.38
lawve01,1956,PIT,NL,39,8,16,32,6,0,2,195.7,218,94,24,49,60,4.32
facero01,1956,PIT,NL,68,12,13,3,0,0,6,135.3,131,53,16,42,96,3.52
mungere01,1956,PIT,NL,35,3,4,13,0,0,2,107,126,48,8,41,45,4.04
halldi01,1956,PIT,NL,19,0,7,9,1,0,1,62.3,64,33,8,21,27,4.76
kingne01,1956,PIT,NL,38,4,1,0,0,0,5,60,54,21,8,19,25,3.15
waterfr02,1956,PIT,NL,23,2,2,5,1,0,0,51,48,16,3,30,14,2.82
naranch01,1956,PIT,NL,17,1,2,3,0,0,0,34.3,37,17,7,17,26,4.46
peppela01,1956,PIT,NL,11,1,1,7,0,0,0,30,30,10,1,25,12,3
arroylu01,1956,PIT,NL,18,3,3,2,1,0,0,28.7,36,15,5,12,17,4.71
polleho01,1956,PIT,NL,19,0,4,0,0,0,3,23.3,18,8,3,8,10,3.09
o'brijo03,1956,PIT,NL,8,1,0,0,0,0,0,19,8,6,2,9,9,2.84
mcmahja02,1956,PIT,NL,11,0,0,0,0,0,0,13.3,18,9,1,9,9,6.08
littldi01,1956,PIT,NL,6,0,0,2,0,0,0,12.7,14,6,2,6,10,4.26
swansre01,1956,PIT,NL,9,0,0,0,0,0,0,11.7,21,13,1,8,5,10.03
purkebo01,1956,PIT,NL,2,0,0,0,0,0,0,4,2,1,1,0,1,2.25
garbebo01,1956,PIT,NL,2,0,0,0,0,0,0,4,3,1,1,3,3,2.25
surkoma01,1956,PIT,NL,1,0,0,0,0,0,0,2,2,1,0,3,1,4.5
o'bried01,1956,PIT,NL,1,0,0,0,0,0,0,2,1,0,0,0,0,0
donosli01,1956,PIT,NL,3,0,0,0,0,0,0,1.7,2,0,0,1,1,0
mizelvi01,1956,STL,NL,33,14,14,33,11,3,0,208.7,172,84,20,92,153,3.62
poholto01,1956,STL,NL,33,9,14,29,7,2,0,203,210,81,27,44,95,3.59
dicksmu01,1956,STL,NL,28,13,8,27,12,3,0,196.3,175,67,20,57,109,3.07
wehmehe01,1956,STL,NL,34,12,9,19,7,2,1,170.7,150,70,16,71,68,3.69
schmiwi01,1956,STL,NL,33,6,8,21,2,0,1,147.7,131,63,18,78,52,3.84
mcdanli01,1956,STL,NL,39,7,6,7,1,0,0,116.3,121,44,7,42,59,3.4
jacksla01,1956,STL,NL,51,2,2,1,0,0,9,85.3,75,39,5,45,50,4.11
colluja01,1956,STL,NL,38,6,2,1,0,0,7,60,63,28,6,27,17,4.2
blaylbo01,1956,STL,NL,14,1,6,6,0,0,0,41,45,29,7,24,39,6.37
konstji01,1956,STL,NL,27,1,1,0,0,0,5,39.3,46,20,4,6,7,4.58
kindeel01,1956,STL,NL,22,2,0,0,0,0,6,25.7,23,10,3,9,4,3.51
liddldo01,1956,STL,NL,14,1,2,2,0,0,0,24.7,36,23,8,18,14,8.39
haddiha01,1956,STL,NL,4,1,0,4,1,1,0,23.7,28,14,3,10,16,5.32
flowebe01,1956,STL,NL,3,1,1,3,0,0,0,11.7,15,9,1,5,5,6.94
jonesgo01,1956,STL,NL,5,0,2,1,0,0,0,11.3,14,7,2,5,6,5.56
littldi01,1956,STL,NL,3,0,2,2,0,0,0,9.7,9,8,2,4,5,7.45
millest01,1956,STL,NL,3,0,1,0,0,0,1,7.3,12,4,3,5,5,4.91
surkoma01,1956,STL,NL,5,0,0,0,0,0,0,5.7,10,6,3,2,5,9.53
lapalpa01,1956,STL,NL,1,0,0,0,0,0,0,0.7,4,6,0,2,0,81
haddiha01,1956,TOT,NL,35,13,8,30,12,3,2,230.3,224,94,26,65,170,3.67
dicksmu01,1956,TOT,NL,31,13,11,30,12,3,0,219.3,195,80,21,69,110,3.28
wilsoji02,1956,TOT,AL,35,13,14,28,7,3,0,208,198,99,20,86,113,4.28
johnsco01,1956,TOT,AL,31,9,11,27,9,2,0,196,176,75,13,69,136,3.44
maglisa01,1956,TOT,ZZ,30,13,5,26,9,3,0,196,160,63,22,54,110,2.89
wehmehe01,1956,TOT,NL,37,12,11,22,7,2,1,190.7,168,79,18,82,76,3.73
fornimi01,1956,TOT,AL,36,4,8,11,1,1,1,126.7,131,57,8,31,59,4.05
littldi01,1956,TOT,NL,40,4,6,11,0,0,2,119.3,101,58,20,49,80,4.38
millest01,1956,TOT,NL,27,5,9,15,2,0,1,114,121,57,19,56,60,4.5
stalege01,1956,TOT,AL,27,8,3,10,5,0,0,102,102,37,11,20,26,3.26
mcmahja02,1956,TOT,ZZ,34,0,5,9,0,0,0,75,87,42,8,40,22,5.04
lapalpa01,1956,TOT,ZZ,41,5,5,2,0,0,2,73.3,61,32,9,33,27,3.92
liddldo01,1956,TOT,NL,25,2,4,7,1,0,1,66,81,41,13,32,35,5.59
meyerru01,1956,TOT,NL,21,1,6,9,0,0,0,58,72,40,11,26,29,6.21
loesbi01,1956,TOT,ZZ,22,2,8,7,1,0,3,58,70,36,5,24,24,5.59
hugheji02,1956,TOT,NL,30,1,3,1,0,0,0,57.3,53,33,7,34,28,5.18
kindeel01,1956,TOT,ZZ,51,5,1,0,0,0,9,55.3,56,19,5,17,23,3.09
flowebe01,1956,TOT,NL,35,1,3,3,0,0,0,52.7,69,35,10,15,27,5.98
konstji01,1956,TOT,ZZ,35,1,1,0,0,0,7,50.3,61,26,7,12,13,4.65
polleho01,1956,TOT,ZZ,30,3,5,4,0,0,3,49.7,45,20,5,19,24,3.63
consusa01,1956,TOT,AL,32,2,3,2,0,0,3,47,55,26,2,13,8,4.98
schmijo01,1956,TOT,AL,20,0,3,3,0,0,0,42.7,54,17,3,18,15,3.58
dorisha01,1956,TOT,AL,28,0,2,0,0,0,0,42.3,45,18,4,13,15,3.83
surkoma01,1956,TOT,NL,14,2,2,4,1,0,1,39.7,36,24,8,14,24,5.44
lapalpa01,1956,TOT,NL,12,2,4,2,0,0,0,27.7,30,20,7,6,4,6.5
martimo01,1956,TOT,AL,19,2,1,0,0,0,0,23.3,31,16,2,9,12,6.18
marlodi01,1956,TOT,AL,8,1,1,1,0,0,0,12,14,8,2,10,4,6
stobbch01,1956,WSH,AL,37,15,15,33,15,1,1,240,264,96,29,54,97,3.6
pascuca02,1956,WSH,AL,39,6,18,27,6,0,2,188.7,194,123,33,89,162,5.87
ramospe01,1956,WSH,AL,37,12,10,18,4,0,0,152,178,89,23,76,54,5.27
stonede01,1956,WSH,AL,41,5,7,21,2,0,3,132,148,92,10,93,86,6.27
wieslbo01,1956,WSH,AL,37,3,12,21,3,0,0,123,141,88,11,112,49,6.44
stewabu02,1956,WSH,AL,33,5,7,9,1,0,2,105,111,65,15,82,36,5.57
griggha01,1956,WSH,AL,34,1,6,12,1,0,1,98.7,120,66,14,76,48,6.02
chakabo01,1956,WSH,AL,43,4,4,1,0,0,4,96,94,43,3,57,33,4.03
grobco01,1956,WSH,AL,37,4,5,1,0,0,1,79.3,121,69,14,26,27,7.83
byerlbu01,1956,WSH,AL,25,2,4,0,0,0,4,51.7,45,17,6,14,19,2.96
clevete01,1956,WSH,AL,20,0,0,1,0,0,0,31.7,33,19,4,21,17,5.4
abernte02,1956,WSH,AL,5,1,3,4,2,0,0,30.3,35,14,2,10,18,4.15
hernaev01,1956,WSH,AL,4,1,1,4,1,0,0,22.7,24,12,2,8,9,4.76
brododi01,1956,WSH,AL,7,0,3,3,1,0,0,17.7,31,18,5,12,8,9.17
johnsco01,1957,BAL,AL,35,14,11,30,14,3,0,242,212,86,17,66,177,3.2
moorera02,1957,BAL,AL,34,11,13,32,7,1,0,227.3,196,94,17,112,117,3.72
loesbi01,1957,BAL,AL,31,12,7,18,8,3,4,155.3,142,56,8,37,86,3.24
brownha01,1957,BAL,AL,25,7,8,20,7,2,1,150,132,65,17,37,62,3.9
o'delbi01,1957,BAL,AL,35,4,10,15,2,1,4,140.3,107,42,12,39,97,2.69
wightbi01,1957,BAL,AL,27,6,6,17,2,0,0,121,122,49,4,54,50,3.64
zuverge01,1957,BAL,AL,56,10,6,0,0,0,9,112.7,105,31,9,39,36,2.48
lehmake01,1957,BAL,AL,30,8,3,3,1,0,6,68,57,21,1,22,32,2.78
ceccaar01,1957,BAL,AL,20,0,5,8,1,0,0,58,62,29,3,31,30,4.5
fornimi01,1957,BAL,AL,15,2,6,4,1,1,0,57,57,27,4,17,43,4.26
walkeje01,1957,BAL,AL,13,1,0,3,1,1,1,27.7,24,9,1,14,13,2.93
ferrado01,1957,BAL,AL,8,1,1,2,0,0,0,19,14,10,1,12,13,4.74
pappami01,1957,BAL,AL,4,0,0,0,0,0,0,9,6,1,0,3,3,1
beamoch01,1957,BAL,AL,4,0,0,1,0,0,0,8.7,8,5,1,7,5,5.19
houttar01,1957,BAL,AL,5,0,0,1,0,0,0,6.7,20,13,0,3,3,17.55
consusa01,1957,BAL,AL,5,0,0,0,0,0,0,5,4,1,0,0,0,1.8
troutdi01,1957,BAL,AL,2,0,0,0,0,0,0,0.3,4,3,0,0,0,81
sullifr01,1957,BOS,AL,31,14,11,30,14,3,0,240.7,206,73,16,48,127,2.73
breweto01,1957,BOS,AL,32,16,13,32,15,2,0,238.3,225,102,24,93,128,3.85
nixonwi01,1957,BOS,AL,29,12,13,29,11,1,0,191,207,78,10,56,96,3.68
fornimi01,1957,BOS,AL,25,8,7,18,7,1,2,125.3,136,49,7,38,64,3.52
sisleda01,1957,BOS,AL,22,7,8,19,5,0,1,122.3,135,64,15,61,55,4.71
portebo01,1957,BOS,AL,28,4,4,9,3,1,1,102.3,107,46,8,30,28,4.05
delocik01,1957,BOS,AL,49,9,8,2,0,0,11,94,80,40,11,45,62,3.83
suscege02,1957,BOS,AL,29,7,3,5,0,0,1,88.3,93,42,6,41,40,4.28
stonede01,1957,BOS,AL,17,1,3,8,0,0,1,51.3,56,29,5,35,32,5.08
minarru01,1957,BOS,AL,26,0,0,0,0,0,2,44.7,44,22,5,30,20,4.43
chakabo01,1957,BOS,AL,18,0,2,0,0,0,3,32,53,29,5,11,16,8.16
wallmu01,1957,BOS,AL,11,3,0,0,0,0,1,24.3,21,9,3,2,13,3.33
baumafr01,1957,BOS,AL,4,1,0,1,0,0,0,12,13,5,1,3,7,3.75
meyerru01,1957,BOS,AL,2,0,0,1,0,0,0,5,10,3,0,3,1,5.4
kemmeru01,1957,BOS,AL,1,0,0,0,0,0,0,4,5,2,0,2,1,4.5
sprinja01,1957,BOS,AL,1,0,0,0,0,0,0,1,0,0,0,0,2,0
drysddo01,1957,BRO,NL,34,17,9,29,9,4,0,221,197,66,17,61,148,2.69
newcodo01,1957,BRO,NL,28,11,12,28,12,4,0,198.7,199,77,28,33,90,3.49
podrejo01,1957,BRO,NL,31,12,9,27,10,6,3,196,168,58,15,44,109,2.66
mcdevda01,1957,BRO,NL,22,7,4,17,5,2,0,119,105,43,5,72,90,3.25
craigro01,1957,BRO,NL,32,6,9,13,1,0,0,111.3,102,57,18,47,69,4.61
labincl01,1957,BRO,NL,58,5,7,0,0,0,17,104.7,104,40,8,27,67,3.44
koufasa01,1957,BRO,NL,34,5,4,13,2,0,0,104.3,83,45,14,51,122,3.88
maglisa01,1957,BRO,NL,19,6,6,17,4,1,1,101.3,94,33,12,26,50,2.93
roebued01,1957,BRO,NL,44,8,2,1,0,0,8,96.3,70,29,9,46,73,2.71
erskica01,1957,BRO,NL,15,5,3,7,1,0,0,66,62,26,8,20,26,3.55
bessedo01,1957,BRO,NL,27,1,3,0,0,0,0,44,58,28,5,19,24,5.73
valdere01,1957,BRO,NL,5,1,1,1,0,0,0,13,13,8,1,7,10,5.54
lehmake01,1957,BRO,NL,3,0,0,0,0,0,0,7,7,0,0,1,3,0
harribi03,1957,BRO,NL,1,0,1,1,0,0,0,7,9,3,1,1,3,3.86
colluja01,1957,BRO,NL,3,0,0,0,0,0,0,4.3,7,4,1,1,3,8.31
kippfr01,1957,BRO,NL,1,0,0,0,0,0,0,4,6,4,2,0,3,9
elstodo01,1957,BRO,NL,1,0,0,0,0,0,0,1,1,0,0,0,1,0
drabomo01,1957,CHC,NL,36,13,15,33,12,2,0,239.7,214,94,22,94,170,3.53
drottdi01,1957,CHC,NL,38,15,11,32,7,3,0,229,200,91,22,129,170,3.58
rushbo01,1957,CHC,NL,31,6,16,29,5,0,0,205.3,211,100,16,66,103,4.38
elstodo01,1957,CHC,NL,39,6,7,14,2,0,8,144,139,57,15,55,102,3.56
hillmda01,1957,CHC,NL,32,6,11,14,1,0,1,103.3,115,50,13,37,53,4.35
brosnji01,1957,CHC,NL,41,5,5,5,1,0,0,98.7,79,37,11,46,73,3.38
lowntu01,1957,CHC,NL,67,5,7,0,0,0,12,93,74,39,10,51,51,3.77
poholto01,1957,CHC,NL,28,1,7,11,1,0,0,84,117,46,9,22,28,4.93
kaisedo01,1957,CHC,NL,20,2,6,13,1,0,0,72,91,40,4,28,23,5
littldi01,1957,CHC,NL,48,2,3,2,0,0,4,65.7,76,39,12,37,51,5.35
anderbo01,1957,CHC,NL,8,0,1,0,0,0,0,16.3,20,14,2,8,7,7.71
singlel01,1957,CHC,NL,5,0,1,2,0,0,0,13.3,20,10,3,2,6,6.75
